animal_id,ear_tag,species,breed,age_months,sex,owner_id,owner_name,village,block,district_id,district_name,state,vaccination_history,registered_at
AN-E2A30E7B,MH-PUN-48EA62,cattle,Deoni,33,male,OWN-PUN-6508,Owner_188,junngaon26,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-10-10"", ""batch"": ""BATCH-3181"", ""administered_by"": ""VET-PUN-148""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-22"", ""batch"": ""BATCH-3095"", ""administered_by"": ""VET-PUN-795""}]",2024-02-20
AN-442CC4F5,MH-PUN-66FEEA,goat,Konkan Kanyal,65,male,OWN-PUN-7189,Owner_407,indapur85,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-17"", ""batch"": ""BATCH-9139"", ""administered_by"": ""VET-PUN-832""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-08-16"", ""batch"": ""BATCH-7938"", ""administered_by"": ""VET-PUN-587""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-28"", ""batch"": ""BATCH-2041"", ""administered_by"": ""VET-PUN-322""}]",2024-05-16
AN-A940A762,MH-PUN-7D06FB,sheep,Deccani,71,male,OWN-PUN-4657,Owner_315,bhorkhurd78,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-26"", ""batch"": ""BATCH-3633"", ""administered_by"": ""VET-PUN-142""}]",2024-04-08
AN-7F50A1E8,MH-PUN-A98682,cattle,Khillari,43,female,OWN-PUN-6596,Owner_379,ambegaon76,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-26"", ""batch"": ""BATCH-2384"", ""administered_by"": ""VET-PUN-760""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-08-27"", ""batch"": ""BATCH-4659"", ""administered_by"": ""VET-PUN-387""}]",2024-05-22
AN-408A8082,MH-PUN-50DD1B,cattle,Red Kandhari,34,male,OWN-PUN-2752,Owner_179,barabudruk94,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-17"", ""batch"": ""BATCH-6430"", ""administered_by"": ""VET-PUN-734""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-21"", ""batch"": ""BATCH-6329"", ""administered_by"": ""VET-PUN-344""}]",2024-06-13
AN-0093893B,MH-PUN-834F47,buffalo,Murrah,101,female,OWN-PUN-4859,Owner_299,ambebudruk40,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-05-01"", ""batch"": ""BATCH-7726"", ""administered_by"": ""VET-PUN-333""}]",2024-05-11
AN-E8BF31BD,MH-PUN-92FA99,sheep,Kolhapuri,84,female,OWN-PUN-2223,Owner_394,havepur7,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-18"", ""batch"": ""BATCH-5572"", ""administered_by"": ""VET-PUN-290""}]",2024-03-12
AN-7C67DEF1,MH-PUN-FDA703,goat,Berari,100,female,OWN-PUN-1590,Owner_231,velhtarf35,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-23"", ""batch"": ""BATCH-7769"", ""administered_by"": ""VET-PUN-566""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-09-28"", ""batch"": ""BATCH-9611"", ""administered_by"": ""VET-PUN-650""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-10-06"", ""batch"": ""BATCH-3218"", ""administered_by"": ""VET-PUN-918""}]",2024-01-25
AN-40DB23FB,MH-PUN-98F217,cattle,HF Cross,38,male,OWN-PUN-1354,Owner_394,havepeth18,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-16"", ""batch"": ""BATCH-2114"", ""administered_by"": ""VET-PUN-227""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-05-13"", ""batch"": ""BATCH-2730"", ""administered_by"": ""VET-PUN-804""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-16"", ""batch"": ""BATCH-9805"", ""administered_by"": ""VET-PUN-809""}]",2024-01-09
AN-78894F9A,MH-PUN-1E0955,cattle,Deoni,13,female,OWN-PUN-9549,Owner_215,junnnagar53,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-25"", ""batch"": ""BATCH-5789"", ""administered_by"": ""VET-PUN-407""}]",2024-04-02
AN-E1DBB395,MH-PUN-7E2482,goat,Sirohi Cross,106,male,OWN-PUN-1256,Owner_61,barapeth11,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-25"", ""batch"": ""BATCH-1225"", ""administered_by"": ""VET-PUN-336""}]",2024-01-23
AN-19397BFD,MH-PUN-05FA1A,goat,Berari,20,female,OWN-PUN-6045,Owner_431,velhwadi60,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-25"", ""batch"": ""BATCH-9685"", ""administered_by"": ""VET-PUN-679""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-08-22"", ""batch"": ""BATCH-5200"", ""administered_by"": ""VET-PUN-715""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-02"", ""batch"": ""BATCH-4502"", ""administered_by"": ""VET-PUN-754""}]",2024-01-09
AN-56C31759,MH-PUN-E2A3A2,buffalo,Surti,36,female,OWN-PUN-7618,Owner_431,mulspeth57,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-15"", ""batch"": ""BATCH-1365"", ""administered_by"": ""VET-PUN-389""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-02-04"", ""batch"": ""BATCH-4139"", ""administered_by"": ""VET-PUN-160""}]",2024-04-25
AN-22F91802,MH-PUN-1B2EF8,goat,Sangamneri,48,female,OWN-PUN-7208,Owner_418,bhorkhurd11,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-09-26"", ""batch"": ""BATCH-3043"", ""administered_by"": ""VET-PUN-270""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-03"", ""batch"": ""BATCH-8776"", ""administered_by"": ""VET-PUN-158""}]",2024-03-08
AN-25A1DFB7,MH-PUN-D77F37,sheep,Lonand,106,female,OWN-PUN-8684,Owner_152,velhpur46,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-12-11"", ""batch"": ""BATCH-4440"", ""administered_by"": ""VET-PUN-489""}]",2024-02-11
AN-B14D8960,MH-PUN-0DC3CA,cattle,HF Cross,108,male,OWN-PUN-6514,Owner_133,bhorkhurd16,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-21"", ""batch"": ""BATCH-3252"", ""administered_by"": ""VET-PUN-128""}]",2024-04-01
AN-2D6EFCAD,MH-PUN-5ECA55,sheep,Deccani,9,female,OWN-PUN-1541,Owner_185,velhnagar84,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-03-03"", ""batch"": ""BATCH-6067"", ""administered_by"": ""VET-PUN-371""}]",2024-04-26
AN-389205FF,MH-PUN-E08BF7,sheep,Madgyal,88,female,OWN-PUN-3229,Owner_162,ambekhurd72,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-02-04"", ""batch"": ""BATCH-7706"", ""administered_by"": ""VET-PUN-211""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-22"", ""batch"": ""BATCH-6096"", ""administered_by"": ""VET-PUN-376""}]",2024-06-05
AN-4E5DB682,MH-PUN-869A30,sheep,Deccani,59,female,OWN-PUN-6189,Owner_275,junntarf41,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-07-17"", ""batch"": ""BATCH-3084"", ""administered_by"": ""VET-PUN-837""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-02"", ""batch"": ""BATCH-9746"", ""administered_by"": ""VET-PUN-209""}]",2024-03-28
AN-1B385BF3,MH-PUN-2A40FF,poultry,Vanaraja,5,female,OWN-PUN-4192,Owner_178,junnwadi24,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-10-08"", ""batch"": ""BATCH-6698"", ""administered_by"": ""VET-PUN-623""}]",2024-01-23
AN-ECE8B6B0,MH-PUN-D34353,buffalo,Nagpuri,106,male,OWN-PUN-9123,Owner_162,bhorwadi44,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-11-17"", ""batch"": ""BATCH-2442"", ""administered_by"": ""VET-PUN-699""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-11-27"", ""batch"": ""BATCH-8390"", ""administered_by"": ""VET-PUN-927""}]",2024-02-12
AN-AEE3A03A,MH-PUN-64D4D4,goat,Berari,93,female,OWN-PUN-8755,Owner_253,bhortarf24,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-10"", ""batch"": ""BATCH-5480"", ""administered_by"": ""VET-PUN-679""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-08"", ""batch"": ""BATCH-1555"", ""administered_by"": ""VET-PUN-413""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-02"", ""batch"": ""BATCH-8123"", ""administered_by"": ""VET-PUN-108""}]",2024-04-19
AN-6D5928DC,MH-PUN-A29A36,poultry,Vanaraja,5,female,OWN-PUN-8495,Owner_187,bhornagar39,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-04-16"", ""batch"": ""BATCH-8579"", ""administered_by"": ""VET-PUN-707""}]",2024-02-26
AN-0EAA9168,MH-PUN-BD9803,poultry,Cobb400,5,male,OWN-PUN-2987,Owner_12,junnnagar3,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-05-01"", ""batch"": ""BATCH-8664"", ""administered_by"": ""VET-PUN-260""}]",2024-03-09
AN-FB3794C6,MH-PUN-CF3E6D,goat,Sangamneri,10,female,OWN-PUN-4646,Owner_73,barawadi12,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-09"", ""batch"": ""BATCH-8679"", ""administered_by"": ""VET-PUN-131""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-13"", ""batch"": ""BATCH-3229"", ""administered_by"": ""VET-PUN-469""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-02-23"", ""batch"": ""BATCH-8813"", ""administered_by"": ""VET-PUN-403""}]",2024-02-04
AN-9E9C286B,MH-PUN-DF0168,sheep,Deccani,86,male,OWN-PUN-4786,Owner_384,velhpur48,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-25"", ""batch"": ""BATCH-5868"", ""administered_by"": ""VET-PUN-352""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-17"", ""batch"": ""BATCH-9702"", ""administered_by"": ""VET-PUN-364""}]",2024-03-05
AN-51909195,MH-PUN-870918,sheep,Lonand,103,male,OWN-PUN-9181,Owner_303,bhorkhurd55,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-14"", ""batch"": ""BATCH-5301"", ""administered_by"": ""VET-PUN-444""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-05-20"", ""batch"": ""BATCH-6805"", ""administered_by"": ""VET-PUN-828""}]",2024-05-12
AN-C0D6BC12,MH-PUN-571AB4,sheep,Deccani,95,female,OWN-PUN-2789,Owner_253,bhorpeth93,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-22"", ""batch"": ""BATCH-3354"", ""administered_by"": ""VET-PUN-549""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-09-08"", ""batch"": ""BATCH-3174"", ""administered_by"": ""VET-PUN-970""}]",2024-02-22
AN-22CCECCC,MH-PUN-C8720B,goat,Osmanabadi,53,female,OWN-PUN-3119,Owner_244,bhorkhurd77,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-14"", ""batch"": ""BATCH-5433"", ""administered_by"": ""VET-PUN-827""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-09"", ""batch"": ""BATCH-7380"", ""administered_by"": ""VET-PUN-444""}]",2024-06-12
AN-70B3E798,MH-PUN-604521,cattle,Deoni,18,male,OWN-PUN-1260,Owner_180,bhornagar30,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-03-18"", ""batch"": ""BATCH-3653"", ""administered_by"": ""VET-PUN-138""}]",2024-04-25
AN-5CCA3628,MH-PUN-90E500,goat,Berari,59,female,OWN-PUN-7881,Owner_252,ambepur68,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-06"", ""batch"": ""BATCH-4379"", ""administered_by"": ""VET-PUN-739""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-04-25"", ""batch"": ""BATCH-4755"", ""administered_by"": ""VET-PUN-939""}]",2024-06-15
AN-AB4392A4,MH-PUN-E48512,buffalo,Pandharpuri,101,female,OWN-PUN-4065,Owner_41,indakhurd78,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-04"", ""batch"": ""BATCH-1672"", ""administered_by"": ""VET-PUN-112""}]",2024-04-25
AN-835663D1,MH-PUN-6B5CB2,buffalo,Murrah,92,female,OWN-PUN-9551,Owner_198,junnkhurd81,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-10-22"", ""batch"": ""BATCH-7269"", ""administered_by"": ""VET-PUN-909""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-06-07"", ""batch"": ""BATCH-9138"", ""administered_by"": ""VET-PUN-169""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-16"", ""batch"": ""BATCH-5073"", ""administered_by"": ""VET-PUN-214""}]",2024-01-12
AN-57E1658A,MH-PUN-66A459,buffalo,Murrah,31,female,OWN-PUN-1496,Owner_341,velhgaon72,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-02"", ""batch"": ""BATCH-8803"", ""administered_by"": ""VET-PUN-737""}]",2024-04-28
AN-AF4E0B2D,MH-PUN-4F39AF,buffalo,Murrah,13,female,OWN-PUN-6101,Owner_265,bhorpeth25,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-03-22"", ""batch"": ""BATCH-8436"", ""administered_by"": ""VET-PUN-785""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-06-20"", ""batch"": ""BATCH-1439"", ""administered_by"": ""VET-PUN-638""}]",2024-02-14
AN-848ACEB9,MH-PUN-69899B,poultry,Desi,6,female,OWN-PUN-1450,Owner_288,havewadi61,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-08-03"", ""batch"": ""BATCH-3566"", ""administered_by"": ""VET-PUN-871""}]",2024-01-17
AN-089C494C,MH-PUN-479C2B,poultry,Cobb400,19,female,OWN-PUN-7775,Owner_396,ambepur32,Ambegaon,PUNE,Pune,Maharashtra,[],2024-02-07
AN-EFFAEE66,MH-PUN-3AC106,cattle,Jersey Cross,61,male,OWN-PUN-6910,Owner_229,ambepeth45,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-07"", ""batch"": ""BATCH-3741"", ""administered_by"": ""VET-PUN-301""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-18"", ""batch"": ""BATCH-1928"", ""administered_by"": ""VET-PUN-913""}]",2024-04-28
AN-3A8ADE6B,MH-PUN-0A98F9,cattle,Gir Cross,4,female,OWN-PUN-3773,Owner_489,junngaon60,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-04"", ""batch"": ""BATCH-4621"", ""administered_by"": ""VET-PUN-124""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-14"", ""batch"": ""BATCH-9087"", ""administered_by"": ""VET-PUN-765""}]",2024-03-17
AN-03E4FB7B,MH-PUN-49DC59,sheep,Lonand,76,female,OWN-PUN-2588,Owner_156,ambetarf1,Ambegaon,PUNE,Pune,Maharashtra,[],2024-04-06
AN-1F92105F,MH-PUN-9B4A7D,buffalo,Marathwadi,19,female,OWN-PUN-8296,Owner_92,barabudruk87,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-06-04"", ""batch"": ""BATCH-9850"", ""administered_by"": ""VET-PUN-227""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-10"", ""batch"": ""BATCH-4702"", ""administered_by"": ""VET-PUN-766""}]",2024-05-09
AN-D009B0AE,MH-PUN-E51E3D,goat,Osmanabadi,65,male,OWN-PUN-7325,Owner_134,junnnagar19,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-20"", ""batch"": ""BATCH-4296"", ""administered_by"": ""VET-PUN-978""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-05-04"", ""batch"": ""BATCH-7975"", ""administered_by"": ""VET-PUN-902""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-12-25"", ""batch"": ""BATCH-7187"", ""administered_by"": ""VET-PUN-559""}]",2024-03-02
AN-E67D2D10,MH-PUN-559953,sheep,Kolhapuri,82,female,OWN-PUN-2234,Owner_491,ambetarf58,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-13"", ""batch"": ""BATCH-8155"", ""administered_by"": ""VET-PUN-568""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-07-10"", ""batch"": ""BATCH-2501"", ""administered_by"": ""VET-PUN-616""}]",2024-04-20
AN-3E61F910,MH-PUN-455FFD,buffalo,Surti,63,female,OWN-PUN-1858,Owner_38,indatarf28,Indapur,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-05-19"", ""batch"": ""BATCH-4485"", ""administered_by"": ""VET-PUN-999""}, {""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-07-24"", ""batch"": ""BATCH-5357"", ""administered_by"": ""VET-PUN-464""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-10-17"", ""batch"": ""BATCH-3412"", ""administered_by"": ""VET-PUN-364""}]",2024-02-15
AN-D8E17E89,MH-PUN-8F05B1,poultry,Desi,2,female,OWN-PUN-8904,Owner_322,junnpeth1,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""AI H5N1 Inactivated (poultry)"", ""disease"": ""ai_h5n1"", ""date"": ""2024-07-12"", ""batch"": ""BATCH-2118"", ""administered_by"": ""VET-PUN-921""}]",2024-05-27
AN-AF67E08D,MH-PUN-3C678F,sheep,Lonand,99,female,OWN-PUN-1822,Owner_427,barapur56,Baramati,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-04-22"", ""batch"": ""BATCH-3605"", ""administered_by"": ""VET-PUN-580""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-25"", ""batch"": ""BATCH-9131"", ""administered_by"": ""VET-PUN-220""}]",2024-02-12
AN-185AA050,MH-PUN-94F612,sheep,Kolhapuri,3,female,OWN-PUN-1440,Owner_283,bhorgaon20,Bhor,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-08-22"", ""batch"": ""BATCH-9289"", ""administered_by"": ""VET-PUN-983""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-10-04"", ""batch"": ""BATCH-7019"", ""administered_by"": ""VET-PUN-339""}]",2024-02-23
AN-BF0FA582,MH-PUN-F495D6,goat,Sangamneri,3,male,OWN-PUN-9841,Owner_402,ambenagar49,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-01-28"", ""batch"": ""BATCH-6466"", ""administered_by"": ""VET-PUN-602""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-04-14"", ""batch"": ""BATCH-1756"", ""administered_by"": ""VET-PUN-814""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-07"", ""batch"": ""BATCH-5401"", ""administered_by"": ""VET-PUN-174""}]",2024-02-27
AN-C0CF866F,MH-PUN-6E4868,sheep,Lonand,58,female,OWN-PUN-9783,Owner_137,velhpur76,Velhe,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-20"", ""batch"": ""BATCH-8271"", ""administered_by"": ""VET-PUN-986""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-08-27"", ""batch"": ""BATCH-1452"", ""administered_by"": ""VET-PUN-854""}]",2024-04-26
AN-862B8352,MH-PUN-35726D,cattle,Red Kandhari,51,female,OWN-PUN-2627,Owner_426,havewadi64,Haveli,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-01-02"", ""batch"": ""BATCH-5551"", ""administered_by"": ""VET-PUN-850""}]",2024-05-03
AN-4673C241,MH-PUN-1DFCF3,sheep,Lonand,13,female,OWN-PUN-7251,Owner_123,junnkhurd50,Junnar,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-12-15"", ""batch"": ""BATCH-8154"", ""administered_by"": ""VET-PUN-290""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-06-16"", ""batch"": ""BATCH-9024"", ""administered_by"": ""VET-PUN-919""}]",2024-03-27
AN-1DBA7849,MH-PUN-E2EEA6,cattle,HF Cross,57,female,OWN-PUN-2997,Owner_269,ambebudruk48,Ambegaon,PUNE,Pune,Maharashtra,"[{""vaccine"": ""Lumpi-ProVac (GoatPox based)"", ""disease"": ""lsd"", ""date"": ""2024-12-16"", ""batch"": ""BATCH-6039"", ""administered_by"": ""VET-PUN-168""}]",2024-04-17
AN-CCC8FB60,MH-PUN-AAFD9C,goat,Sangamneri,25,female,OWN-PUN-7852,Owner_107,mulsbudruk14,Mulshi,PUNE,Pune,Maharashtra,"[{""vaccine"": ""FMD Trivalent (O, A, Asia1)"", ""disease"": ""fmd"", ""date"": ""2024-11-19"", ""batch"": ""BATCH-3818"", ""administered_by"": ""VET-PUN-184""}, {""vaccine"": ""PPR Sungri/96 Live Attenuated"", ""disease"": ""ppr"", ""date"": ""2024-03-07"", ""batch"": ""BATCH-4584"", ""administered_by"": ""VET-PUN-690""}, {""vaccine"": ""Brucella S19 / Rev-1"", ""disease"": ""brucellosis"", ""date"": ""2024-09-27"", ""batch"": ""BATCH-3608"", ""administered_by"": ""VET-PUN-225""}]",2024-03-19
